Date|Code|Type|Sec. Num|Price|Local IS|Local CP|Local PF|Local IB|Local ID|Local MF|Local SC|Local FD|Local OT|Total|Foreign IS|Foreign CP|Foreign PF|Foreign IB|Foreign ID|Foreign MF|Foreign SC|Foreign FD|Foreign OT|Total
31-JUL-2026|IDEA|EQUITY|1062437500|62|0|342364600|0|0|715710900|0|0|0|0|1058075500|0|0|0|877000|0|0|3485000|0|0|4362000
31-JUL-2026|IDPR|EQUITY|2003000000|290|16527|2276857|0|0|210675165|30434003|5741650|63|0|249144265|0|49029400|0|1133200|781535|0|2911600|0|0|53855735
31-JUL-2026|IFII|EQUITY|9412000000|206|0|709266100|0|0|286339000|0|0|0|0|995605100|0|3053000000|0|594700|100|0|100|0|0|3053594900
31-JUL-2026|IFSH|EQUITY|2125000000|1155|0|407265600|0|0|16166700|0|0|0|0|423432300|0|0|0|1544900|9300|0|13500|0|0|1567700
31-JUL-2026|IGAR|EQUITY|927780600|436|0|55356200|0|20000|93717800|0|930000|0|0|150024000|0|0|0|1534900|178800|0|62100|0|0|1775800
31-JUL-2026|IIKP|EQUITY|33600000000|50|8320205679|5299254578|336930922|520419038|3084551659|8307441581|1315973349|10027435|3306914560|30501718801|11628700|1775013460|23538600|109914606|5792387|641061100|984946|0|214212400|2782146199
31-JUL-2026|IKAI|EQUITY|13305799387|20|181002000|621635963|0|0|9720592299|25000000|126232|10400|294279|10548661173|0|267161|0|4140100|95139008|0|6826405|0|78158|106450832
31-JUL-2026|IKAN|EQUITY|833333000|84|0|279360100|0|0|551321200|0|1000|0|0|830682300|0|0|0|1029500|1386500|0|234700|0|0|2650700
31-JUL-2026|IKBI|EQUITY|1224000000|565|6606000|36700300|0|0|57227580|0|1320|0|0|100535200|0|41652800|0|1012700|780000|0|100|0|0|43445600
31-JUL-2026|IKPM|EQUITY|1684662500|187|0|1363555000|0|0|112959600|208068800|0|0|0|1684583400|0|0|0|48800|30300|0|0|0|0|79100
31-JUL-2026|IMAS|EQUITY|3994291039|855|107975116|1072623097|8197800|0|132788918|28992500|608000882|50000|10500|1958638813|0|2024321332|125700|721381|326200|5216200|1076083|0|224768|2032011664
31-JUL-2026|IMJS|EQUITY|10849262500|158|0|10176117689|0|0|614226626|29195700|1639891|72|99036|10821279014|0|100|0|12309621|422300|0|965|0|15243000|27975986
31-JUL-2026|IMPC|EQUITY|54907000000|1545|273200|18077187294|0|0|3828200500|419200|1020912753|1839900|0|22928832847|19965220|517769715|15434600|3681418915|1122794800|1447208660|545825809|0|7569434|7357987153
31-JUL-2026|INAF|EQUITY|3099267500|126|443228100|6670300|236229|0|95659667|50265083|7094|606100|81|596672654|0|63040|0|1762000|709006|0|60800|0|0|2594846
31-JUL-2026|INAI|EQUITY|633600000|177|0|80362800|0|0|157784400|0|2000|0|0|238149200|0|0|0|110400|104400|0|256800|0|0|471600
31-JUL-2026|INCF|EQUITY|1438370465|50|0|576821644|0|0|841830640|0|3650|0|1062000|1419717934|0|54|0|1398401|2300000|0|25100|0|53500|3777055
31-JUL-2026|INCI|EQUITY|207656617|665|38|12102|0|31608|203968750|68|58485|83|331722|204402856|0|0|0|976|65674|0|1496745|0|233|1563628
31-JUL-2026|INCO|EQUITY|10539784534|5275|475495340|3603941574|33703289|160|249667178|209333753|5303849|5565513|52800|4583063456|4395559|4964444580|306588284|121937360|7480639|312512749|9503214|113500|205183133|5932159018
31-JUL-2026|INDF|EQUITY|8780426500|6975|594017131|43005860|20475760|1433971|293876648|160186013|2895066|22723725|3513100|1142127274|13137724|625230242|207119227|338497724|7353220|1425016799|72601131|21857837|504936895|3215750799
31-JUL-2026|INDO|EQUITY|4480741638|176|0|0|0|0|975495844|0|8500094|0|0|983995938|0|88600|0|46488400|10000|0|2878700|0|0|49465700
31-JUL-2026|INDR|EQUITY|654351707|2300|0|1806004|0|5485|29965168|1900800|3142|2780|0|33683379|0|42302|145152|14878585|222040|69929|574429|0|432693|16365130
31-JUL-2026|INDS|EQUITY|6562497100|280|3486500|5930949320|0|0|268945000|0|36690|100|0|6203417610|321500000|1860|0|7203510|2037020|0|4816580|0|70|335559040
31-JUL-2026|INDX|EQUITY|437913588|60|0|268250|88000|0|190279665|0|243|0|0|190636158|0|0|0|241268980|1218300|0|1470200|0|0|243957480
31-JUL-2026|INDY|EQUITY|5210192000|2630|260998000|3497690999|34355300|0|904467234|271178591|8380841|4124105|41400|4981236470|0|35841486|22051583|81391873|772400|57779123|25219265|0|5899790|228955520
31-JUL-2026|INET|EQUITY|22375066403|234|2121600|14320011643|50000|0|7936922327|21100090|12164569|1150231|266700|22293787160|0|1680001|0|45087664|30266312|126300|4118966|0|0|81279243
31-JUL-2026|INKP|EQUITY|5470982941|8400|97409946|1443680009|10633592|209331|305325532|149573248|34205487|1038383|249135|2042324663|7111585|184126456|48927162|564366512|757457|235239768|22279428|924400|38890698|1102623466
31-JUL-2026|INOV|EQUITY|1808221900|142|0|1202126900|0|0|514988600|0|0|0|0|1717115500|0|28071000|0|3098100|11657600|0|48279700|0|0|91106400
31-JUL-2026|INPC|EQUITY|20223412907|140|5331130|7268688672|13837|298|1343929067|0|5046683|193|67|8623009947|0|6747300|0|952425925|2730286|10669400|657847143|0|15|1630420069
31-JUL-2026|INPP|EQUITY|11181971732|700|0|5398527741|0|0|135280702|28|0|50011750|0|5583820221|0|4103837811|0|965034800|300|0|529278600|0|0|5598151511
31-JUL-2026|INPS|EQUITY|650000000|665|0|568875500|0|0|61159000|19905300|0|0|51500|649991300|0|0|0|4400|4300|0|0|0|0|8700
31-JUL-2026|INRU|EQUITY|1388883283|590|9450|61100|0|22000|20085257|0|48179|0|0|20225986|0|1285288597|0|7165622|18350|0|32339048|0|14205355|1339016972
31-JUL-2026|INTA|EQUITY|3343935022|61|0|763901721|21276400|0|1998533377|0|40784|65|0|2783752347|0|0|0|50|207700|0|92|0|53470410|53678252
31-JUL-2026|INTD|EQUITY|591828000|252|1500|14130000|0|0|237636850|0|379500|4800|0|252152650|0|323942500|0|100|37000|0|50200|0|0|324029800
31-JUL-2026|INTP|EQUITY|3431073399|4670|201531579|164585444|18594980|260|104983698|21199646|389621|20379400|7370200|539034828|1554750|2329816963|78681721|202951769|2326400|216463211|24124273|0|34813559|2890732646
31-JUL-2026|INVS|EQUITY|9990273135|0|4106100|936230691|4489817|895000000|630640143|0|4953065|0|660258556|3135678372|4495634|1510248672|19773523|646872280|19732538|18284958|212856|155456|16545228|2236321145
31-JUL-2026|IOTF|EQUITY|5290298067|53|0|420200|0|0|2660341767|0|0|0|0|2660761967|0|0|0|6231000|10305900|0|499200|0|0|17036100
31-JUL-2026|IPAC|EQUITY|949868500|162|0|0|0|0|17488500|0|0|0|0|17488500|0|860562600|0|100|25620500|0|46196800|0|0|932380000
31-JUL-2026|IPCC|EQUITY|1818384820|1150|7487000|106178800|3698400|0|287789100|741700|1976500|7034500|0|414906000|0|15303700|6247300|42990800|2228700|6648600|4839100|0|15983500|94241700
31-JUL-2026|IPCM|EQUITY|5284811100|308|269948826|573410670|869000|0|262622019|4972377|203|160026|1236700|1113219821|424000|0|2506900|47740900|45766379|2887000|1245000|396800|1319700|102286679
31-JUL-2026|IPOL|EQUITY|6443379509|106|0|1546745700|20411200|0|452331129|19613500|19183700|0|0|2058285229|0|0|0|231860700|926900|0|11527500|0|456900|244772000
31-JUL-2026|IPPE|EQUITY|4600000000|14|0|2229780300|0|0|2365836595|0|33600|705|0|4595651200|0|0|0|313000|2807900|0|1227900|0|0|4348800
31-JUL-2026|IPTV|EQUITY|42197950841|31|27205900|28105137179|42430000|0|5095167107|175746800|303392300|0|0|33749079286|0|2813723777|0|224200|5406600|100|2809113600|0|2820403278|8448871555
31-JUL-2026|IRRA|EQUITY|1600000000|376|0|1409041150|17500|0|142117925|0|210100|483300|0|1551869975|0|45628825|0|1586100|352000|0|563100|0|0|48130025
31-JUL-2026|IRSX|EQUITY|6195047377|360|0|4194694400|0|0|1952048237|2300000|8600140|100|0|6157642877|0|41500|0|33009400|4352700|0|900|0|0|37404500
31-JUL-2026|ISAP|EQUITY|4020355514|25|0|2027344611|27000|0|1953488604|0|199|0|0|3980860414|0|0|0|13730300|551600|0|13200|0|0|14295100
31-JUL-2026|ISAT|EQUITY|32250810957|1900|396473996|5823500348|90091944|10000|173867723|408988600|960955|16229304|520000|6910642870|131198768|579951563|629111128|543322275|4129400|1928671373|72730563|7144600|21439043836|25335303506
31-JUL-2026|ISEA|EQUITY|1390013370|80|0|0|0|0|289849970|0|0|0|0|289849970|0|0|0|5400|158000|0|0|0|0|163400
31-JUL-2026|ISSP|EQUITY|7185992035|440|0|312184491|0|0|1735417752|0|11752302|0|582900|2059937445|0|164454100|11713606|675540501|2270900|97158194|11194340|0|17222269|979553910
31-JUL-2026|ITIC|EQUITY|940720000|212|0|2895400|0|0|164508500|0|30100|0|0|167434000|0|0|0|508900|105996900|0|120200|0|0|106626000
31-JUL-2026|ITMA|EQUITY|999053167|1335|0|863746495|0|0|51549571|216200|42476001|0|0|957988267|0|29091600|0|3080100|0|0|3123200|0|0|35294900
31-JUL-2026|ITMG|EQUITY|1129925000|24575|36812500|41342350|1815200|4100|136114199|3391605|720626|264300|300|220465180|174300|7641909|20022386|24490480|594500|96870243|4591153|3690700|15313149|173388820
31-JUL-2026|ITTG|EQUITY|1379000000|0|0|2226000|0|0|277056750|0|184500|0|6812500|286279750|0|0|0|9357750|3577500|0|22688750|0|1057094750|1092718750
31-JUL-2026|JAKA|EQUITY|520012400|0|0|340026500|0|0|154320400|0|1110000|0|157000|495613900|0|0|0|3717800|20274000|0|0|0|306700|24298500
31-JUL-2026|JARR|EQUITY|9230665050|1930|0|261681350|0|0|960667450|0|0|0|0|1222348800|0|0|0|28100|558100|0|15000|0|0|601200
31-JUL-2026|JASS|EQUITY|515835509|0|0|553622|0|0|0|0|0|0|0|553622|0|256848297|0|0|0|0|0|0|0|256848297
31-JUL-2026|JAST|EQUITY|1082575738|84|0|220246120|0|0|478054932|0|0|0|0|698301052|0|0|0|786000|240700|0|355235486|0|0|356262186
31-JUL-2026|JATI|EQUITY|3262520106|95|4000000|259886600|0|0|383456206|0|0|0|0|647342806|0|0|0|4726800|253200|0|177300|0|20000|5177300
31-JUL-2026|JAWA|EQUITY|16232951842|130|0|15761581527|0|0|238837715|0|100|0|0|16000419342|0|0|0|174542300|20300300|0|37689900|0|0|232532500
31-JUL-2026|JAYA|EQUITY|798499394|132|0|422400|0|0|797450859|0|35|0|0|797873294|0|0|0|567500|21100|0|37500|0|0|626100
31-JUL-2026|JECC|EQUITY|756000000|620|132891500|510128400|16688800|0|26355600|13983800|48200|0|3272500|703368800|0|16000|0|67800|274200|0|44500|0|0|402500
31-JUL-2026|JECX|EQUITY|3253222300|1320|0|1277760997|0|0|1176850603|14199100|0|0|0|2468810700|0|0|0|46019000|289500|124103100|0|0|0|170411600
31-JUL-2026|JELI|EQUITY|1266000000|630|0|3565400|0|0|262681600|0|0|0|0|266247000|0|0|0|1241400|511600|0|0|0|0|1753000
31-JUL-2026|JGLE|EQUITY|22581909405|64|26800|9756004874|105912|0|6116487684|519114066|275500424|430|0|16667240190|0|122712018|0|5392607782|17725564|231757016|50983944|0|92725210|5908511534
31-JUL-2026|JIHD|EQUITY|2329040482|420|5000|627384528|2000000|0|444544343|1013400|1041849|0|0|1075989120|0|20000|0|129804392|6885800|0|6594500|0|57806|143362498
31-JUL-2026|JKON|EQUITY|16308519860|66|0|10892012807|12547600|0|3353005810|0|383469740|426145328|0|15067181285|0|6600000|0|302682535|19590670|0|133608125|0|392853405|855334735
31-JUL-2026|JKSW|EQUITY|150000000|0|0|15300200|0|0|34944700|0|63000|0|0|50307900|0|0|0|0|70600|0|115000|0|0|185600
31-JUL-2026|JMAS|EQUITY|1000000000|228|4390455|89813145|73198|0|219423748|73737732|32355005|18417|579500097|999311797|0|0|0|313600|369603|0|5000|0|0|688203
31-JUL-2026|JPFA|EQUITY|11726575201|2150|197482900|144897915|6386055|1464125|547544976|185934785|3274590|517505|1901000|1089403851|10796229|7667731763|361612096|1317593581|2918695|900834846|39988083|28519733|256193694|10586188720
31-JUL-2026|JRPT|EQUITY|12910719100|1080|20700300|6032997000|36073000|12500|505873850|4165500|10509896|286516000|0|6896848046|0|240923|6675975|158295813|138787100|67755770|33673366|311700|2224170607|2629911254
31-JUL-2026|JSKY|EQUITY|2032540000|52|185000|102971339|1089000|0|1200852491|0|203447127|236700|413517933|1922299590|0|3405000|0|42601800|8779300|0|55454200|0|0|110240300
31-JUL-2026|JSMR|EQUITY|7257871200|2740|723577079|18483605|60068852|2000050|259518928|233040994|3154277|15770339|723881|1316338005|244694536|18200909|140767007|28848832|1523888|307962277|4772087|2026100|111227719|860023355
31-JUL-2026|JSPT|EQUITY|2318736000|1470|0|1182556569|0|1600000|338580463|0|9500|0|0|1522746532|0|561034446|0|11000|156900|0|19000|0|213557597|774778943
31-JUL-2026|JTPE|EQUITY|6852050000|600|0|3193563100|0|0|1783738800|265100|65|0|0|4977567065|0|1714368900|40739647|7663916|8587900|11413700|67350277|0|24358595|1874482935
31-JUL-2026|KAEF|EQUITY|5566589677|452|247530600|5293248|495500|0|307083434|2241700|130114|339100|0|563113696|0|6000|0|1346650|574500|0|1548800|0|31|3475981
31-JUL-2026|KAQI|EQUITY|2075800000|97|0|1640907700|0|0|432444500|0|0|3200|0|2073355400|0|0|0|701500|1743100|0|0|0|0|2444600
31-JUL-2026|KARK|EQUITY|19324488028|0|0|2760430595|1550000|0|10126981811|0|489730500|0|2000000|13380692906|0|20026731|0|10600000|92728500|0|424610000|0|5393791891|5941757122
31-JUL-2026|KARW|EQUITY|587152700|212|0|454575300|0|0|129387100|0|4000|0|0|583966400|0|823500|0|500|18600|0|1001000|0|0|1843600
31-JUL-2026|KAYU|EQUITY|665000000|18|0|254916879|0|0|358411321|0|4800|0|1259700|614592700|0|828100|0|49442400|136800|0|0|0|0|50407300
31-JUL-2026|KBAG|EQUITY|7150002603|43|0|4283517800|0|0|2848793903|0|15000|98200|145000|7132569903|0|0|0|4063100|13369500|0|100|0|0|17432700
31-JUL-2026|KBLI|EQUITY|4007235107|324|38244100|2040079656|32261900|24000|300958880|1227321000|190527|12669400|1510600|3653260063|0|65450|747513|267401225|2390600|28325800|900470|0|8833266|308664324
31-JUL-2026|KBLM|EQUITY|1120000000|302|250500|864924500|0|29736000|73568720|0|73716100|0|0|1042195820|0|0|0|546500|269400|0|153100|0|0|969000
31-JUL-2026|KBLV|EQUITY|1742167907|132|0|727616307|0|0|850448750|0|1357|0|30800|1578097214|0|80|0|3656600|137700|0|100|0|0|3794480
31-JUL-2026|KBRI|EQUITY|8687995734|50|4971078|139803878|116650000|0|1574374325|114665600|14861701|0|6537394329|8502720911|0|0|0|3050000|4874750|0|1638900|0|273|9563923
31-JUL-2026|KDSI|EQUITY|1620000000|458|0|1361061200|0|0|245807700|0|218000|0|0|1607086900|0|0|0|311900|218000|0|440000|0|0|969900
31-JUL-2026|KDTN|EQUITY|1250023298|376|0|1051613000|0|0|193406768|0|30|0|0|1245019798|0|0|0|816300|2837200|0|1350000|0|0|5003500
31-JUL-2026|KEEN|EQUITY|3666312500|875|0|1293892277|0|0|1445085723|1040000|877300|0|0|2740895300|0|920669100|0|3893200|245600|67700|541600|0|0|925417200
31-JUL-2026|KEJU|EQUITY|5624999999|550|0|386247025|0|0|273687699|773000|100|450|0|660708274|0|1265668950|0|150225|530150|0|1300150|0|0|1267649475
31-JUL-2026|KETR|EQUITY|2841262838|555|0|285575883|0|0|891238224|325000|503100|0|7300|1177649507|0|532700|0|53376500|840400|0|2697800|0|0|57447400
31-JUL-2026|KIAS|EQUITY|14929100000|21|42000|265839300|0|13000|623830686|0|67076|104100|0|889896162|0|0|0|100|285200|0|883205|0|0|1168505
31-JUL-2026|KICI|EQUITY|276000000|193|600|4554200|0|3040|48081240|0|201208|40|0|52840328|0|3328000|0|1715000|409840|168360|58200|0|0|5679400
31-JUL-2026|KIJA|EQUITY|20824888369|130|118016933|1353732243|229877291|138974|6384702865|1196125703|393621110|147839822|2002943|9826057884|0|53228221|265279035|1118922199|10607215|802981594|69340196|0|3197104447|5517462907
31-JUL-2026|KING|EQUITY|2602852170|270|0|1528707600|0|0|392679510|0|60|0|0|1921387170|0|0|0|1202900|262100|0|0|0|0|1465000
31-JUL-2026|KINO|EQUITY|1428571500|1230|0|1180957800|0|0|164559024|0|251|0|0|1345517075|0|31221100|0|617256|298400|56300|50861273|0|96|83054425
31-JUL-2026|KIOS|EQUITY|1075862960|95|38187900|467324924|0|0|472930136|67028600|50|0|0|1045471610|0|20340900|0|1232550|254500|0|8563400|0|0|30391350
31-JUL-2026|KJEN|EQUITY|500000000|148|0|200|0|0|142909400|29615300|0|0|0|172524900|0|0|0|171900|50000|0|3200|0|0|225100
31-JUL-2026|KKES|EQUITY|1500000000|66|0|21723700|0|0|697992200|0|0|0|0|719715900|0|0|0|100|284000|0|0|0|0|284100
31-JUL-2026|KKGI|EQUITY|5000000000|276|0|1523849101|156350|156225|601496668|0|1474845|549242|0|2127682431|0|2724485705|6229612|13403517|871054|253655|19732267|0|8464332|2773440142
31-JUL-2026|KLAS|EQUITY|3644415975|75|0|94685557|0|0|922148116|0|194|83|0|1016833950|0|0|0|10866574|1298641|0|81|0|64|12165360
31-JUL-2026|KLBF|EQUITY|46813391540|725|2770338500|30425425610|481313900|8937800|2724291514|1572503704|51279654|70494930|18465600|38123051212|150861358|638757235|856152931|1207746230|18033330|3902928937|486481241|0|1356893526|8617854788
31-JUL-2026|KLIN|EQUITY|1307530330|120|0|1184361000|0|0|122066180|0|50|0|0|1306427230|0|0|0|100|1102800|0|200|0|0|1103100
31-JUL-2026|KMDS|EQUITY|800000000|545|0|605792211|0|0|145398489|0|0|0|0|751190700|0|2116900|0|412800|45249600|0|1030000|0|0|48809300
31-JUL-2026|KMTR|EQUITY|8215366379|234|500000|2465161174|0|0|79202747|0|74|100|0|2544864095|0|5134603987|0|535637800|10400|0|250000|0|97|5670502284
31-JUL-2026|KOBX|EQUITY|2272500000|161|21331600|2145408700|200000|0|101441100|0|0|0|0|2268381400|0|0|0|100|754500|0|1792600|0|1571400|4118600
31-JUL-2026|KOCI|EQUITY|4467439305|99|0|9939300|0|0|914358205|0|0|0|0|924297505|0|0|0|16573700|598100|0|0|0|0|17171800
31-JUL-2026|KOIN|EQUITY|980843732|78|9|863975|0|0|81938339|6999641|155|25|0|89802144|0|0|0|100|2200000|0|5000|0|0|2205100
31-JUL-2026|KOKA|EQUITY|2861333000|193|0|1027153440|0|0|527043227|0|0|33|0|1554196700|0|23559800|0|8747100|51599000|0|10400|0|0|83916300
31-JUL-2026|KONI|EQUITY|312000000|2470|12460000|58000|0|0|192567900|0|28000|0|0|205113900|0|0|0|100|0|0|0|0|0|100
31-JUL-2026|KOPI|EQUITY|697266668|212|0|587550461|0|0|52932128|0|3002365|0|35|643484989|0|52295001|0|400|13185|0|0|0|500|52309086
31-JUL-2026|KOTA|EQUITY|10546185701|147|0|6877497498|518558000|0|1960877236|460540000|415049738|0|0|10232522472|0|4153900|0|109390400|79411031|0|11822023|0|108885875|313663229
31-JUL-2026|KPAL|EQUITY|1069009400|0|25649984|14406438|678386|0|687913325|186692230|16841127|678900|7406400|940266790|0|50000|0|0|259610|0|0|0|0|309610
31-JUL-2026|KPAS|EQUITY|768043253|0|0|2609100|0|0|763341678|0|126475|0|0|766077253|0|0|0|0|1894300|0|71700|0|0|1966000
31-JUL-2026|KPIG|EQUITY|107312842189|83|176387300|31753492369|286565622|0|4894059050|785863542|12283804619|1470|0|50180173972|43625900|32458360370|261485764|666483883|8940700|1948160386|53918357|0|21691692857|57132668217
31-JUL-2026|KRAH|EQUITY|971190000|0|0|165423700|0|0|55238200|0|0|0|119800|220781700|0|2813400|0|50044100|800|0|0|0|0|52858300
31-JUL-2026|KRAS|EQUITY|19346396900|224|353115169|219742459|138989868|500|2504809146|13240027|1822676|6719086|31658|3238470589|0|86218415|375600|100371188|28330197|14026961|285366342|0|1394940|516083643
31-JUL-2026|KREN|EQUITY|18208470100|13|2568845400|2411774016|517500|0|10418744950|0|7722729|1071700|0|15408676295|0|48704200|692500|66652601|238002600|0|2100600|0|44640970|400793471
31-JUL-2026|KRYA|EQUITY|1663943474|59|0|111556300|0|0|1172406169|0|5|0|0|1283962474|0|177791400|0|85400|1104200|0|1000000|0|0|179981000
31-JUL-2026|KSIX|EQUITY|2137831800|284|0|2058213100|0|0|78217000|0|0|0|0|2136430100|0|0|0|433800|967900|0|0|0|0|1401700
31-JUL-2026|KUAS|EQUITY|1292808150|91|0|7713500|0|0|380504040|0|70|0|0|388217610|0|0|0|7400|1716500|0|296100|0|0|2020000
31-JUL-2026|LABA|EQUITY|1103402553|95|0|416867522|0|0|686121831|0|0|0|600|1102989953|0|0|0|22400|390200|0|0|0|0|412600
31-JUL-2026|LABS|EQUITY|3950000000|151|0|288079700|0|0|388418300|0|0|0|0|676498000|0|117646900|0|989700|35437000|0|0|0|0|154073600
31-JUL-2026|LAJU|EQUITY|2149942974|66|0|831100|0|0|696896754|0|20|400|0|697728274|0|500000|0|498900|944500|0|431300|0|0|2374700
31-JUL-2026|LAND|EQUITY|2792620000|75|0|133394000|0|0|754631700|0|0|200|0|888025900|0|0|0|16067700|6400|0|200000|0|0|16274100
31-JUL-2026|LAPD|EQUITY|3966350139|62|0|2113927190|0|0|1540782273|0|83200|0|900000|3655692663|0|0|0|32509900|255118576|0|23029000|0|0|310657476
31-JUL-2026|LCGP|EQUITY|5630000914|114|662181094|539698056|583800510|250032608|980654419|1780678239|21209517|243630723|241131479|5303016645|0|61800000|0|65000107|935762|1783700|197464700|0|0|326984269
31-JUL-2026|LCKM|EQUITY|1000000000|109|0|670723900|30000|0|205609700|0|0|0|0|876363600|0|4950700|0|3791400|114489300|0|405000|0|0|123636400
31-JUL-2026|LEAD|EQUITY|5799616328|111|0|1345587400|1135000|0|2612010781|0|247|0|0|3958733428|0|18039200|0|19137457|4598100|0|7089086|0|405000057|453863900
31-JUL-2026|LFLO|EQUITY|1307734937|486|0|143048200|0|0|764686637|0|0|0|0|907734837|0|0|0|100|0|0|0|0|0|100
31-JUL-2026|LIFE|EQUITY|2100000000|5800|51802001|361661275|0|0|881300|1772800|2347200|0|0|418464576|1680000000|102024|0|1431200|200|0|1500|0|500|1681535424
31-JUL-2026|LINK|EQUITY|2863195484|1405|0|659624596|0|0|11613110|31129354|1377|0|100|702368537|0|3407|0|2024158666|275700|0|136389081|0|93|2160826947
31-JUL-2026|LION|EQUITY|520160000|356|0|0|0|0|26388500|0|0|0|0|26388500|0|32700000|0|100|33152400|0|1500|0|24000000|89854000
31-JUL-2026|LIVE|EQUITY|4593005014|210|0|3715281710|0|0|818745404|14550800|38000000|0|0|4586577914|0|0|0|2035100|2493500|0|1898500|0|0|6427100
31-JUL-2026|LMAS|EQUITY|787851525|50|0|4874200|0|0|768523526|0|12231999|0|0|785629725|0|0|0|70000|186150|0|1965300|0|0|2221450
31-JUL-2026|LMAX|EQUITY|650008775|110|0|916900|0|0|193527125|0|50|0|0|194444075|0|0|0|300|564400|0|0|0|0|564700
31-JUL-2026|LMPI|EQUITY|1008517669|141|0|137583531|15800|0|369501675|0|1678|40|57901002|565003726|0|0|0|100|117400|0|4477900|0|34|4595434
31-JUL-2026|LMSH|EQUITY|96000000|256|0|0|0|0|11807800|0|5500|0|0|11813300|0|4700000|0|64100|24362600|0|79500|0|0|29206200
31-JUL-2026|LOPI|EQUITY|1100011289|62|0|739452300|0|0|340519089|0|0|0|0|1079971389|0|1000000|0|3536800|5406200|0|10096900|0|0|20039900
31-JUL-2026|LPCK|EQUITY|5134685692|540|1534400|207822339|153000|0|414135440|0|6365293|0|1345900|631356372|0|140159|0|10725854|8071761|4734900|3973622|0|142|27646438
31-JUL-2026|LPGI|EQUITY|3000000000|615|385927000|691110300|0|0|55226600|0|20000000|0|0|1152263900|1845000000|853200|0|777000|431800|0|124100|0|0|1847186100
31-JUL-2026|LPIN|EQUITY|425000000|422|0|348178900|0|0|73923200|0|0|0|0|422102100|0|0|0|100|45300|0|4500|0|0|49900
31-JUL-2026|LPKR|EQUITY|70898018369|60|219517170|26012587914|6202100|618178|9318267437|418245950|44488059|10332500|110020|36030369328|0|20694097889|215704768|7277796641|109376800|1344453897|2491823041|0|1702565407|33835818443
31-JUL-2026|LPLI|EQUITY|1170432803|244|125|667854796|125025|8582|277535108|0|59568|55|0|945583259|0|207690982|0|4471751|2243565|4309500|4585210|0|59|223301067
31-JUL-2026|LPPF|EQUITY|2227279280|1555|1503800|590602244|4001500|0|322474473|15068000|1276051|1216020|0|936142088|0|1063945885|20742601|44942793|28704600|96531650|19578554|1289200|15194185|1290929468
31-JUL-2026|LPPS|EQUITY|2588250000|80|0|1867011482|0|25600|606427386|0|435060|250|0|2473899778|0|0|0|89233407|10708550|0|7477529|0|263525|107683011
31-JUL-2026|LRNA|EQUITY|350000022|183|0|70884300|0|0|78491022|0|624500|0|0|149999822|0|0|0|100|0|0|100|0|0|200
31-JUL-2026|LSIP|EQUITY|6819963965|1430|632851100|72182600|60016050|3243510|1058599937|30752700|38856553|21426800|56800|1917986050|1240500|65214726|165734166|144085906|53468700|311327077|15716734|0|85543051|842330860
31-JUL-2026|LTLS|EQUITY|1560000000|830|200|503139800|0|51200|220916090|0|3038|1000|0|724111328|206100|162592000|409772|43959400|16064500|470000|3885400|0|19706300|247293472
31-JUL-2026|LUCK|EQUITY|715749640|110|0|1654900|0|0|583338300|0|10000|0|0|585003200|0|106889040|0|16707500|58300|0|7091600|0|0|130746440
31-JUL-2026|LUCY|EQUITY|1514773893|244|0|862819642|0|0|640163151|0|0|0|0|1502982793|0|0|0|10902200|888900|0|0|0|0|11791100
31-JUL-2026|MABA|EQUITY|15365229912|50|736393127|3547586465|10192244|494365024|4009769980|3681123790|147936321|287894|2554310600|15181965445|0|794000|0|101265416|3094051|0|78001000|0|0|183154467
31-JUL-2026|MAGP|EQUITY|9000000004|50|5248000|6148768923|633218000|0|2104377636|50000000|4553445|202100|100000|8946468104|0|0|0|845500|51494100|0|1192300|0|0|53531900
31-JUL-2026|MAHA|EQUITY|16666000000|145|0|412643800|0|0|3676975000|0|350083|0|0|4089968883|0|3712200|22794633|2270700|487700|10448700|2973200|0|33343984|76031117
31-JUL-2026|MAIN|EQUITY|2238750000|675|541500|173354750|1772400|0|285373736|0|506926|100000|0|461649312|0|1282477098|9662197|112535160|232402547|10640161|110698326|1224700|17460499|1777100688
31-JUL-2026|MAMI|EQUITY|12299317590|0|1037|1494907127|46545000|0|6478638389|0|6522501|0|209320000|8235934054|0|0|0|126309338|11148292|0|1163000|0|0|138620630
31-JUL-2026|MAMIP|EQUITY|6000000|0|0|147500|0|0|5392000|0|52000|0|0|5591500|0|0|0|0|1000|0|0|0|0|1000
31-JUL-2026|MANG|EQUITY|3812605621|39|0|41678400|500000|0|3762818561|0|60|0|0|3804997021|0|0|0|300|7608300|0|0|0|0|7608600
31-JUL-2026|MANY|EQUITY|112460000|0|0|93946000|0|0|17584000|0|404500|494500|2500|112431500|0|0|0|0|25000|0|0|0|0|25000
31-JUL-2026|MAPA|EQUITY|28504000000|650|1166802000|59619450|175333000|0|496741051|867307224|710840|25118200|0|2791631765|9142100|790775325|397976283|888847592|15869100|2973648754|201405346|32190392|787522543|6097377435
31-JUL-2026|MAPB|EQUITY|2387922900|1170|0|130945567|0|0|6476700|0|0|0|0|137422267|0|480834533|0|362200|1596900|0|76507000|0|0|559300633
